index,keyword,new_keyword,content,label
294,你妈,亻 尔妈,你这个人真没有去处，你做个女人好多了，亻 尔妈一个上门老一个上门老还住的下去,1
295,你妈,亻 尔妈,亻 尔妈偏心偏的太离谱了，谁都看不下去,1
296,你妈,亻 尔妈,你跟亻 尔妈妈没长手吧,1
297,你妈,亻 尔妈,太绝对了，“嫁老外”随便看看…… 你让平时真诚分享生活的朋友怎么自处……这样公开说一个人的不合适吧？ 对方允许你拿出来讨论了吗 你之前说你与亻 尔妈妈的对话我觉得完全啊……为啥去说别人呀,0
298,你妈,亻 尔妈,是啊，真的亻 尔妈妈帮你大忙了，不然你自己太辛苦了，多拍点让中国孩子们向你学习。,1
299,你妈,亻 尔妈,强子亻 尔妈不是妁人太坏了,1
300,你妈,亻 尔妈,思思是亻 尔妈刚子是你爸这样对他们,1
301,你妈,亻 尔妈,你应该生个闺女然后也远嫁你就体会到亻 尔妈的心情了，到时候再说亻 尔妈妈的方式幼不幼稚,0
302,你妈,亻 尔妈,这女婿很好是亻 尔妈让你老公过去修水龙头,0
303,你妈,亻 尔妈,小颖快点来，不要给亻 尔妈妈欺负阿斌了,0
304,你妈,亻 尔妈,你要是给亻 尔妈生个孙子孙女，亻 尔妈就对你变性另有改变,1
305,你妈,亻 尔妈,亻 尔妈好美,1
306,你妈,亻 尔妈,亻 尔妈听了你说的话肯定会很伤心,0
307,你妈,亻 尔妈,实际上她看不起老公是错误的，你妹夫有那么能干吗？去弄两桌子菜，我叫你们去吃一顿噻，亻 尔妈也是和我妈一样，你在有钱的女婿如偿金币。现在农村里的干儿子，你另眼看待是一样的，也心情不好，没关系，便宜在你时候有好报的天意，对你们是有天意的,0
308,你妈,亻 尔妈,我没意见你问亻 尔妈吧,1
309,你妈,亻 尔妈,亻 尔妈真的很祥和,0
310,你妈,亻 尔妈,亻 尔妈不得说死外面别回来了,1
311,你妈,亻 尔妈,这个姐比亻 尔妈还好,0
312,你妈,亻 尔妈,小疑姐看好你老公，亻 尔妈太坏了，不想看到她,1
313,你妈,亻 尔妈,亻 尔妈妈很后悔养了一个女儿而不是儿子,1
314,你妈,亻 尔妈,亻 尔妈妈这样，你也不说说吗？,1
315,你妈,亻 尔妈,倩倩让小杰上门可以，江来你俩个的小孩不能随你的姓，在一个倩倩亻 尔妈的事真是有点多，你爸是个好人,1
316,你妈,亻 尔妈,小颖，上次不是說搬出去，看看亻 尔妈欺負他，如果不信等着看看亻 尔妈要干嘛，不要欺負他，可以搬出去,0
317,你妈,亻 尔妈,好什么好 你爸亻 尔妈生你养你   一把屎一把尿  就比如我的这个姓氏本来就少  你倒插门  改女方姓氏   你的父母亲戚朋友怎么想？,0
318,你妈,亻 尔妈, 我午饭打算去吃亻 尔妈妈做的饭,0
319,你妈,亻 尔妈,这个女儿的行为不行，给公公婆婆拿的钱也是理所应该，为好丈母娘点赞，好好跟亻 尔妈学学,0
320,你妈,亻 尔妈,和亻 尔妈AA制不好吗？亻 尔妈也是女人,1
321,你妈,亻 尔妈,爱亻 尔妈 不是男同就别来装,1
322,你妈,亻 尔妈,亻 尔妈一巴掌呼呼你,1
323,你妈,亻 尔妈,亻 尔妈妈有男朋友吗,0
324,你妈,亻 尔妈,喜欢亻 尔妈,0
325,你妈,亻 尔妈,强子，亻 尔妈太坏了,1
326,你妈,亻 尔妈,美女亻 尔妈妈心太坏了，老是挑剔离间，非要要撤散她们才好,1
327,你妈,亻 尔妈,姑娘亻 尔妈不叫人哦，姑娘可怜你男人吧。我不认什你分开过吧，亻 尔妈心真狠,1
328,你妈,亻 尔妈,亻 尔妈是良心带坏了,1
329,你妈,亻 尔妈,上门有啥不好的小杰，还不是因为自己条件不好。欠欠家对你挺好的，又不是不让你管亻 尔妈了,0
330,你妈,亻 尔妈,我跟她被我爸发现 我爸在我朋友同学老师眼里都是很严厉很凶的 但是他没有说我 他只是说 到了该干什么的年龄喜欢什么就大胆的去 就算其他亲戚不支持 我跟亻 尔妈也都站在你后面我真的哭死了,0
331,你妈,亻 尔妈,你要不发出一点声音，亻 尔妈你都不能打字,1
332,你妈,亻 尔妈,亻 尔妈缺老伴吗,1
333,你妈,亻 尔妈,二战是双引起，大家都应该讨厌双我喜欢完一个男的，过一段时间碰到一个灵魂契合的女宝宝喜欢一下怎么你了，没和你爹亻 尔妈谈管那么多，我们双霸凌全世界了？,1
334,你妈,亻 尔妈,不要掼着亻 尔妈，亻 尔妈太坏了,0
335,你妈,亻 尔妈,亻 尔妈都拿人家 20万了，就别叭叭了,1
336,你妈,亻 尔妈, 跟亻 尔妈妈有点像,0
337,你妈,亻 尔妈,库里南去年在国内才卖多少辆？亻 尔妈抖音打开全是劳和宾利,1
338,你妈,亻 尔妈,带了一件衣服拿的钱就是好，没拿东西做一下新游戏。又是背后就是上门老，上门老亻 尔妈妈是最坏的人。,1
339,你妈,亻 尔妈,你带媳妇回来亻 尔妈一点都不开心！还惊喜什么？我看是惊吓的吧？,0
340,你妈,亻 尔妈,真丢亻 尔妈四川人的脸，给四川人上德，，,1
341,你妈,亻 尔妈,不孝顺的孩子，说母亲也是用幼稚二字，亻 尔妈真是生养了个靠不住的,1
342,你妈,亻 尔妈,阿斌，小伙子是坑你的，亻 尔妈是整你的,1
343,你妈,亻 尔妈,对头没有顺从亻 尔妈爸期负你老公！,1
344,你妈,亻 尔妈,亻 尔妈妈想我了吗？,1
345,你妈,亻 尔妈,磊子，你能把亻 尔妈我气死，以后不要叫我妈,0
346,你妈,亻 尔妈,有本事叫亻 尔妈生儿子呀，别招上门女婿,1
347,你妈,亻 尔妈,真为你爸亻 尔妈争气了,0
348,你妈,亻 尔妈,给亻 尔妈看,1
349,你妈,亻 尔妈,亻 尔妈妈呢？回国了吗？,0
350,你妈,亻 尔妈,那只是亻 尔妈，我不拦着你，但是别在我眼前碍眼！,1
351,你妈,亻 尔妈,強孑就要好好治治亻 尔妈妈，。,1
352,你妈,亻 尔妈,对于那个时候，亻 尔妈妈应该还是因为自己生了儿子很自豪吧，结果变了,1
353,你妈,亻 尔妈,看评论区 笑死了亻 尔妈的,1
354,你妈,亻 尔妈,亻 尔妈是个恶毒婆婆,1
355,你妈,亻 尔妈,不要听亻 尔妈说亻 尔妈好坏不是人是鬼,1
356,你妈,亻 尔妈,我想亻 尔妈会被气晕,1
357,你妈,亻 尔妈,"说真的，我非常能体会到你母亲心情。你现在也当母亲了，应该能体会到。
从你出生，含辛茹苦把你养大，最后出国了，说真的，你母亲心里不是滋味。
有时间回国看看亻 尔妈妈。真的。别让老人太想念，满可怜的",0
358,你妈,亻 尔妈,你是个狠人，自己爸妈都不要了，亻 尔妈那是幼稚吗？,1
359,你妈,亻 尔妈,倩倩，你还是个二婚，不要太过分了，人家也是要面子的，亻 尔妈这个人也不好打交道，将来小杰过去了，受很多气的,1
360,你妈,亻 尔妈,我TM以为亻 尔妈,1
361,你妈,亻 尔妈,你像亻 尔妈妈,1
362,你妈,亻 尔妈, 亻 尔妈 让女同勇闯评论区对象自己找,1
363,你妈,亻 尔妈,你喝这样的水不应该让亻 尔妈知道！,0
364,你妈,亻 尔妈,找亻 尔妈去,1
365,你妈,亻 尔妈,你可以帮亻 尔妈洗澡了,1
366,你妈,亻 尔妈,亻 尔妈就养了一只白眼狼,1
367,你妈,亻 尔妈,对是公正公平是无比的高尚，但是亻 尔妈必定生养你是差点亡了命，你老公必定是给你的快乐感，我认为对两者应在内调解，怎能公开场伙说你父母不如你老公的恩呢？我看你也是马鞭人不尖不独的东西。,1
368,你妈,亻 尔妈,强子让亻 尔妈去闺女家养老了,1
369,你妈,亻 尔妈,天呐，下大雨了，这房子漏雨了，怎么住啊？挺帅的，小伙，你爸亻 尔妈多生气,0
370,你妈,亻 尔妈,美女，亻 尔妈连猪，狗都不如是怎么对你老么的报应，你快跟这个女人离婚吧。这种女人不能要，母女都是为了钱如果没有钱母女都是一个样,1
371,你妈,亻 尔妈,亻 尔妈把你养大，你没有陪你的妈妈变老伤心,0
372,你妈,亻 尔妈,美女你这坐是对的不要听亻 尔妈妈话对你老公好,1
373,你妈,亻 尔妈,亻 尔妈妈，你在哪里呀？你快点回来，我都没看到你们两个人说我，你的快点回来吧嗯，Per妈妈妈妈妈妈妈妈，我想你了，快快快快活来，我真的真的真的超级想你，快快快快快坐下，你来快点回，亻 尔妈妈妈妈，你快点回来吧，我想你多年了，你真的妈妈,0
374,你妈,亻 尔妈,亻 尔妈妈好年轻呀,0
375,你妈,亻 尔妈,美女你好亻 尔妈是个母老虎有什么母就有什么子希望你大独一点丶家和万事兴。你认为你倣的对吗？什么恩段一决？她是你的吗马？,1
376,你妈,亻 尔妈,我一个有女儿人非常理解亻 尔妈妈的心情，可是又要尊重女儿的决定，,0
377,你妈,亻 尔妈,   亻 尔妈的生气了 我喜欢看他的很,1
378,你妈,亻 尔妈,不要听亻 尔妈的，自己有主张才对头,0
379,你妈,亻 尔妈,亻 尔妈，结婚跪长辈有啥？这叫欺负？,1
380,你妈,亻 尔妈,亻 尔妈说，你家等着煤炭烧炕呢！,1
381,你妈,亻 尔妈,亻 尔妈不揍死你呀？造出这么多给孩子，你是华夏子孙呀,1
382,你妈,亻 尔妈,你就是编故事，你都不嫌弃你老公，亻 尔妈有什么权利嫌弃你老公？,0
383,你妈,亻 尔妈,明事理的老婆带上你老公去婆家过日子吧！这么好的老公天天受亻 尔妈的气，太过分了,0
384,你妈,亻 尔妈,我说那女的是亻 尔妈，没人反对吧,1
385,你妈,亻 尔妈,千万要防止亻 尔妈妈接近他，不然你们家关系就乱套了。,0
386,你妈,亻 尔妈,你们小两口出去住吧.别跟亻 尔妈一块住了,0
387,你妈,亻 尔妈,你妹妹，亻 尔妈这些人不懂道理，没人情味，姑娘你说的好，对你老公好，是说的太好了，上门女婿咋了，上门女婿也是人，也不是奴隶，我给你点赞了，亻 尔妈给你爸给你妹妹不懂的理性，给他们那些人说啥呢，不讲道理，那些人没话可说，姑娘你说的好，我给你给你老公点赞,0
388,你妈,亻 尔妈,亻 尔妈妈可以跟小姐妹吹牛了，我儿子找了个老婆是原始人！,1
389,你妈,亻 尔妈,倩倩听亻 尔妈的就对了，小杰可能有的是顾虑，确实是为了男人的面子，但是你婆婆那可不是省油的灯啊，她可是啥都不想弄就等你妥协了，再拖下去对谁都没好处的，强扭的瓜不甜，但是很解渴,0
390,你妈,亻 尔妈,亻 尔妈说，儿媳妇是儿子打灯着笼才找到的,0
391,你妈,亻 尔妈,  亻 尔妈的好好笑好时髦啊通讯录真的走在时代前沿真的普通人听不懂的,1
392,你妈,亻 尔妈,小颖亻 尔妈坏的很,1
393,你妈,亻 尔妈,这婆婆太抔了，强哥把亻 尔妈去她女儿住行了,1
394,你妈,亻 尔妈,丈母娘心好黑！小频把亻 尔妈赶出去！不要亻 尔妈在家里！偏心,0
395,你妈,亻 尔妈,你我都不喜欢，还喜欢亻 尔妈,1
396,你妈,亻 尔妈, 给亻 尔妈妈看看,0
397,你妈,亻 尔妈,亻 尔妈,1
398,你妈,亻 尔妈,把亻 尔妈老汉发出来……不配作人,1
399,你妈,亻 尔妈,本来就不合适，离吧！小杰也不想上门，倩倩非要上门，最大原因就是亻 尔妈倩倩。亻 尔妈那人没人受的了。倩倩要找一个精明的，小杰实在，太木了。不合适。小杰找个听话的，不嫌穷的。不就行了,1
400,你妈,亻 尔妈,女人敢打男人两巴掌，这样的女人敢要，亻 尔妈还骂两句，你娘俩即动手又动口女婿咋活呀？？？？你七千八都不够用他2百能干啥,1
401,你妈,亻 尔妈,还是亻 尔妈最了解你,0
402,你妈,亻 尔妈,你这把你爸亻 尔妈吓一跳,0
403,你妈,亻 尔妈,快跟这伙计去他的国家吧！别让亻 尔妈发现了！,1
404,你妈,亻 尔妈,对了嘛，都是亻 尔妈搞的鬼，沒有这样的妈，不是人，离开她才能过妥的日子,1
405,你妈,亻 尔妈, 见了亻 尔妈妈，是我最勇敢的一次，毕竟她不知道我们的关系，难免看到我脖子以为别人咬的，可她没想到是她自己的闺女,0
406,你妈,亻 尔妈,亻 尔妈妈好人,0
407,你妈,亻 尔妈,这儿子是被洗脑了么？找对象还是本地或者本省的，女方怕离父母太远照顾不方便，男方不也是么？还给亻 尔妈留间房想什么，美事都归你…踏实在本地找个上门挺好,1
408,你妈,亻 尔妈,这样的男孩娶这种老婆，你回去就给亻 尔妈气。,1
409,你妈,亻 尔妈,儿子惯死的。亻 尔妈赶出去。,1
410,你妈,亻 尔妈,对亻 尔妈说的话，是好样,1
411,你妈,亻 尔妈,我觉得只有亻 尔妈可以,1
412,你妈,亻 尔妈,强子，你那个妈妈真不是个东西，心眼太坏了，太偏心了，你老婆娘家带来的东西什么都拿给她女儿吃，把亻 尔妈妈送到她女儿家去,1
413,你妈,亻 尔妈,黑暗料理啊，赶紧让亻 尔妈妈教怎么烧海鲜,0
414,你妈,亻 尔妈,你听亻 尔妈的，就是错误，,1
415,你妈,亻 尔妈,你爸亻 尔妈怎想的哦,0
416,你妈,亻 尔妈,结婚全程都在说婆婆的好，亻 尔妈把你生出来，你咋不说？良心了？,0
417,你妈,亻 尔妈,亻 尔妈大胖,1
418,你妈,亻 尔妈,可千万别了。亻 尔妈妈真的是已经是个人就行了的状态了。冷静一下,1
419,你妈,亻 尔妈,亻 尔妈就是个魔鬼,1
420,你妈,亻 尔妈,小颖，亻 尔妈太过分了，竟然做做出这样的事,1
421,你妈,亻 尔妈,亻 尔妈白养你了！,1
422,你妈,亻 尔妈,亻 尔妈太历害了,1
423,你妈,亻 尔妈,你把亻 尔妈脸面都丢了，妈妈还不如养条狗，,1
424,你妈,亻 尔妈,亻 尔妈说，往后受苦别回来叨咕。,1
425,你妈,亻 尔妈,这个爻子做的好亻 尔妈不叫人,1
426,你妈,亻 尔妈,亻 尔妈亻 尔妈亻 尔妈也是男的吧,1
427,你妈,亻 尔妈,给了二十万给亻 尔妈呀，结果孩子随男方姓，啥事都你做主，那这不就是变相的女的嫁给你 你不但不给一分钱彩礼 还赚你老丈人二十万,0
428,你妈,亻 尔妈,亻 尔妈可以去演容麽麽啦,1
429,你妈,亻 尔妈,你都把亻 尔妈给气死了,1
430,你妈,亻 尔妈,你二姨挺好，比亻 尔妈开明,0
431,你妈,亻 尔妈,和亻 尔妈老汉分开，让你小姨妹供它们，和他们断绝关系。,1
432,你妈,亻 尔妈,给亻 尔妈段了母女关系吧,1
433,你妈,亻 尔妈,美女 你不会跟亻 尔妈说两下 人家说一个女婿办了儿嘞 你丈夫天天都不开心 你不心疼吗,0
434,你妈,亻 尔妈,唉呀亻 尔妈，却定是你老婆，不是你奶奶。,1
435,你妈,亻 尔妈,亻 尔妈咋样了这么好个儿子,1
436,你妈,亻 尔妈,亻 尔妈哭了,1
437,你妈,亻 尔妈,"亻 尔妈是生在福中不知福。
亻 尔妈太过分了。
你做得对。",1
438,你妈,亻 尔妈,那个…亻 尔妈有没有链接,1
439,你妈,亻 尔妈,亻 尔妈妈还是个琼瑶小说迷啊？,0
440,你妈,亻 尔妈,亻 尔妈妈不是在那，可以不要顾，又那么贵,0
441,你妈,亻 尔妈,你这个大姐不好这么对他后你有老的那天看他怎么对你吧兄弟回亻 尔妈家去,1
442,你妈,亻 尔妈,美女亻 尔妈太坏了,1
443,你妈,亻 尔妈,狗屁命中注定，说白的就是亻 尔妈妈害的你！,1
444,你妈,亻 尔妈,跨性别就可以这么自私吗，全世界皆亻 尔妈,1
445,你妈,亻 尔妈,美女，你这样的妈妈好坏，本来阿斌不会去他家里的亻 尔妈妈赶人家去这边发电话叫女儿回来，这样的妈妈好坏，这样的男人是好男人，,0
446,你妈,亻 尔妈,人多吃饭都不让上桌已经不是正常生活了，何必这样低微，你想想亻 尔妈的心情,0
447,你妈,亻 尔妈,这是亻 尔妈妈？？？？这是亻 尔妈妈？？？？啊啊啊啊啊好年轻好漂亮,0
448,你妈,亻 尔妈,这老太婆就是一个泼妇，怪不得不生儿子，小颖也没有，让亻 尔妈经常欺侮你老公,1
449,你妈,亻 尔妈,亻 尔妈也需要这样的呵护啊,1
450,你妈,亻 尔妈,爱情愛亻 尔妈的卖麻花情,1
451,你妈,亻 尔妈,你在家照顾亻 尔妈妈吧，不用娶媳妇儿了。,0
452,你妈,亻 尔妈,同仁堂波斯坦神逸李姐十年老店，亻 尔妈妈这微信名够长的,0
453,你妈,亻 尔妈,老太太良心太坏，做的都是什么事，那是救命的钱，和亻 尔妈分开住住吧，，天天坏你们的家的事,1
454,你妈,亻 尔妈,你个小丫头子，亻 尔妈不懂人事吗？你还不懂人事？,1
455,你妈,亻 尔妈,都是亻 尔妈妈干的好事,1
456,你妈,亻 尔妈,三个孩子带回来亻 尔妈妈饭都不想饶了，看见小孩真的饱了,0
