index,label,content,keyword
372,1,美女你这坐是对的不要听你妈妈话对你老公好,你妈
373,0,你妈妈，你在哪里呀？你快点回来，我都没看到你们两个人说我，你的快点回来吧嗯，Per妈妈妈妈妈妈妈妈，我想你了，快快快快活来，我真的真的真的超级想你，快快快快快坐下，你来快点回，你妈妈妈妈，你快点回来吧，我想你多年了，你真的妈妈,你妈
374,0,你妈妈好年轻呀,你妈
375,1,美女你好你妈是个母老虎有什么母就有什么子希望你大独一点丶家和万事兴。你认为你倣的对吗？什么恩段一决？她是你的吗马？,你妈
376,0,我一个有女儿人非常理解你妈妈的心情，可是又要尊重女儿的决定，,你妈
377,1,   你妈的生气了 我喜欢看他的很,你妈
378,0,不要听你妈的，自己有主张才对头,你妈
379,1,你妈，结婚跪长辈有啥？这叫欺负？,你妈
380,1,你妈说，你家等着煤炭烧炕呢！,你妈
381,1,你妈不揍死你呀？造出这么多给孩子，你是华夏子孙呀,你妈
382,0,你就是编故事，你都不嫌弃你老公，你妈有什么权利嫌弃你老公？,你妈
383,0,明事理的老婆带上你老公去婆家过日子吧！这么好的老公天天受你妈的气，太过分了,你妈
384,1,我说那女的是你妈，没人反对吧,你妈
385,0,千万要防止你妈妈接近他，不然你们家关系就乱套了。,你妈
386,0,你们小两口出去住吧.别跟你妈一块住了,你妈
387,0,你妹妹，你妈这些人不懂道理，没人情味，姑娘你说的好，对你老公好，是说的太好了，上门女婿咋了，上门女婿也是人，也不是奴隶，我给你点赞了，你妈给你爸给你妹妹不懂的理性，给他们那些人说啥呢，不讲道理，那些人没话可说，姑娘你说的好，我给你给你老公点赞,你妈
388,1,你妈妈可以跟小姐妹吹牛了，我儿子找了个老婆是原始人！,你妈
389,0,倩倩听你妈的就对了，小杰可能有的是顾虑，确实是为了男人的面子，但是你婆婆那可不是省油的灯啊，她可是啥都不想弄就等你妥协了，再拖下去对谁都没好处的，强扭的瓜不甜，但是很解渴,你妈
390,0,你妈说，儿媳妇是儿子打灯着笼才找到的,你妈
391,1,  你妈的好好笑好时髦啊通讯录真的走在时代前沿真的普通人听不懂的,你妈
392,1,小颖你妈坏的很,你妈
393,1,这婆婆太抔了，强哥把你妈去她女儿住行了,你妈
394,0,丈母娘心好黑！小频把你妈赶出去！不要你妈在家里！偏心,你妈
395,1,你我都不喜欢，还喜欢你妈,你妈
396,0, 给你妈妈看看,你妈
397,1,你妈,你妈
398,1,把你妈老汉发出来……不配作人,你妈
399,1,本来就不合适，离吧！小杰也不想上门，倩倩非要上门，最大原因就是你妈倩倩。你妈那人没人受的了。倩倩要找一个精明的，小杰实在，太木了。不合适。小杰找个听话的，不嫌穷的。不就行了,你妈
400,1,女人敢打男人两巴掌，这样的女人敢要，你妈还骂两句，你娘俩即动手又动口女婿咋活呀？？？？你七千八都不够用他2百能干啥,你妈
401,0,还是你妈最了解你,你妈
402,0,你这把你爸你妈吓一跳,你妈
403,1,快跟这伙计去他的国家吧！别让你妈发现了！,你妈
404,1,对了嘛，都是你妈搞的鬼，沒有这样的妈，不是人，离开她才能过妥的日子,你妈
405,0, 见了你妈妈，是我最勇敢的一次，毕竟她不知道我们的关系，难免看到我脖子以为别人咬的，可她没想到是她自己的闺女,你妈
406,0,你妈妈好人,你妈
407,1,这儿子是被洗脑了么？找对象还是本地或者本省的，女方怕离父母太远照顾不方便，男方不也是么？还给你妈留间房想什么，美事都归你…踏实在本地找个上门挺好,你妈
408,1,这样的男孩娶这种老婆，你回去就给你妈气。,你妈
409,1,儿子惯死的。你妈赶出去。,你妈
410,1,对你妈说的话，是好样,你妈
411,1,我觉得只有你妈可以,你妈
412,1,强子，你那个妈妈真不是个东西，心眼太坏了，太偏心了，你老婆娘家带来的东西什么都拿给她女儿吃，把你妈妈送到她女儿家去,你妈
413,0,黑暗料理啊，赶紧让你妈妈教怎么烧海鲜,你妈
414,1,你听你妈的，就是错误，,你妈
415,0,你爸你妈怎想的哦,你妈
416,0,结婚全程都在说婆婆的好，你妈把你生出来，你咋不说？良心了？,你妈
417,1,你妈大胖,你妈
418,1,可千万别了。你妈妈真的是已经是个人就行了的状态了。冷静一下,你妈
419,1,你妈就是个魔鬼,你妈
420,1,小颖，你妈太过分了，竟然做做出这样的事,你妈
421,1,你妈白养你了！,你妈
422,1,你妈太历害了,你妈
423,1,你把你妈脸面都丢了，妈妈还不如养条狗，,你妈
424,1,你妈说，往后受苦别回来叨咕。,你妈
425,1,这个爻子做的好你妈不叫人,你妈
426,1,你妈你妈你妈也是男的吧,你妈
427,0,给了二十万给你妈呀，结果孩子随男方姓，啥事都你做主，那这不就是变相的女的嫁给你 你不但不给一分钱彩礼 还赚你老丈人二十万,你妈
428,1,你妈可以去演容麽麽啦,你妈
429,1,你都把你妈给气死了,你妈
430,0,你二姨挺好，比你妈开明,你妈
431,1,和你妈老汉分开，让你小姨妹供它们，和他们断绝关系。,你妈
432,1,给你妈段了母女关系吧,你妈
433,0,美女 你不会跟你妈说两下 人家说一个女婿办了儿嘞 你丈夫天天都不开心 你不心疼吗,你妈
434,1,唉呀你妈，却定是你老婆，不是你奶奶。,你妈
435,1,你妈咋样了这么好个儿子,你妈
436,1,你妈哭了,你妈
437,1,"你妈是生在福中不知福。
你妈太过分了。
你做得对。",你妈
438,1,那个…你妈有没有链接,你妈
439,0,你妈妈还是个琼瑶小说迷啊？,你妈
440,0,你妈妈不是在那，可以不要顾，又那么贵,你妈
441,1,你这个大姐不好这么对他后你有老的那天看他怎么对你吧兄弟回你妈家去,你妈
442,1,美女你妈太坏了,你妈
443,1,狗屁命中注定，说白的就是你妈妈害的你！,你妈
444,1,跨性别就可以这么自私吗，全世界皆你妈,你妈
445,0,美女，你这样的妈妈好坏，本来阿斌不会去他家里的你妈妈赶人家去这边发电话叫女儿回来，这样的妈妈好坏，这样的男人是好男人，,你妈
446,0,人多吃饭都不让上桌已经不是正常生活了，何必这样低微，你想想你妈的心情,你妈
447,0,这是你妈妈？？？？这是你妈妈？？？？啊啊啊啊啊好年轻好漂亮,你妈
448,1,这老太婆就是一个泼妇，怪不得不生儿子，小颖也没有，让你妈经常欺侮你老公,你妈
449,1,你妈也需要这样的呵护啊,你妈
450,1,爱情愛你妈的卖麻花情,你妈
451,0,你在家照顾你妈妈吧，不用娶媳妇儿了。,你妈
452,0,同仁堂波斯坦神逸李姐十年老店，你妈妈这微信名够长的,你妈
453,1,老太太良心太坏，做的都是什么事，那是救命的钱，和你妈分开住住吧，，天天坏你们的家的事,你妈
454,1,你个小丫头子，你妈不懂人事吗？你还不懂人事？,你妈
455,1,都是你妈妈干的好事,你妈
456,0,三个孩子带回来你妈妈饭都不想饶了，看见小孩真的饱了,你妈
457,1,遇到这个丈母娘l是倒了八辈子霉，在家的女婿好能干，美女根这你妈妈看到那个女婿给他着眼，不待见他又对丈母娘好，看见你这个可恶的丈母娘都恶心幸好有个好老婆，为好老婆和丈夫点,你妈
458,1,你妈一直都是这样子的坏人,你妈
459,1,我这种穷屌丝，玩不了高端局,穷屌
460,1,现在卖的都开豪车 卖给穷屌男？,穷屌
461,1,凤姐才是咱们穷屌丝，逆袭第一人,穷屌
462,1,跟那个天价1888万彩礼一样，都是属于《男频爽文》。男生在深圳有公司，会多种语言，却只强调男的大龄农村，只不过是为了满足穷屌丝的幻想罢了,穷屌
463,1,说的好像我有丈夫，在精神上就获得了支持一样，孩子生病了他骂我不会带，孩子调皮我发火他骂我神经病，孩子书念不好他骂我不会教育。孩子跟我吵架他乐的哈哈大笑。跟他吵架他说我怂恿的。,神经病
464,1,   我真的不知道该说什么 我爸是博士我妈是硕士 知道我是同之后说我是变态神经病过街老鼠三观不正另类 在他们眼里面子大于一切 他们甚至觉得金星的一生是失败的就是因为社会舆论 他们觉得自己活着体面是为了给别人看的 还说早知道我是同我出生的时候就把我掐死了 他们甚至不知道现在中国秉持地是不支持不反对的态度 甚至拿同性恋和小偷去相提并论 觉得同性恋应该列入刑法 他们以为我同性恋只是我对象影响的但根本不知道是基因里带着的  这一年里他们对我的职责辱骂其实不少 只是我很少和你们提起 说起来气氛沉重负能量对谁都不好 但每次我真的很难受 我很想有个人能安慰我 我真的很想死 哪怕就是说他们可以不支持不鼓励我是同但只有不领女朋友回家让别人知道我对象的存在都不可以 如果说喜欢一个人爱一个人的前提必须是异性 那么这个提出的人哪怕是国家都是三观不正的,神经病
465,0,因为不交男朋友，高中的时候我妈一直说我是同性恋还有点鄙夷我，后来我情绪上来了她说我是神经病，我不是同吧，我也不想找男朋友。有一个愿意了解你的妈妈真的太幸运了，这个妈妈好好。,神经病
466,1,我问过我妈 她说女铜是神经病但是她又说我喜欢就好,神经病
467,1, 我被这种迷成神经病，要变女酮了,神经病
468,1,    大学里的神经病真是层出不穷,神经病
469,1,快点离婚三个孩子都不要她这样女人有神经病你那么能赚钱就让她赚钱？男人什做上门女婿也不容易,神经病
470,1,  神经病,神经病
471,0, 走在大街上声音外放这个，路过的大姨用看神经病的人看我,神经病
472,1, 神经病一直说花卷，其他男的也可以啊不看就别看一直说,神经病
473,1,这婆婆有神经病,神经病
474,1,这叫神经病,神经病
475,1,神经病什么思想,神经病
476,0, 果然我是神经病,神经病
477,0,   ▽ ^   双怎么办啊我真觉得自己跟神经病一样,神经病
478,1,违反自然规律 全是神经病！,神经病
479,1,这女人有神经病不要也罢,神经病
480,1,现在的人们为了火也是魔怔了，妖魔鬼怪全部在直播间里现原形，好多人直播跟神经病似的，正常人直播的都没人看，,神经病
481,1,  躺在床上都能看到神经病嘞,神经病
482,1,这不就是神经病,神经病
483,1, 神经病,神经病
484,1,我感觉研究这玩意发都是闲的就像爱看八卦的就是瓜没吃自己身上，别的瓜和你有啥关系，人家吃你家大米了还是蹭你家网了，这个才是神经病的根源，还是群体性的病,神经病
485,0,这不是神经病，这只是他或她的想法，只是遵重自己想要的样子和生活，只是现实众人的眼光和思想是不理解，也是对二毛不幸，当10个人当中都被灌输普遍的思想， 就可能只有一个人会有不同想法，也可能没有，希望二毛下辈子有机会能成为真正想要的人吧,神经病
486,0,   而且还不能不喜欢我真的感觉我好像个神经病,神经病
487,1,神经病才招上门女婿,神经病
488,1,我统称这种人为神经病,神经病
489,1,感觉这小视频像神经病一样，需要这样麻烦吵吗？回来说那几句话，离婚要这么麻烦吗？感觉像60年代的人一样，一点不懂法还拍小视频,神经病
490,1,好了我是神经病结不了婚,神经病
491,1,  神经病哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,神经病
492,1,这种老太婆给他送到养老院去了，神经病院去,神经病
493,0, 我妈说我神经病，要带我去精神病院,神经病
494,1,你这个小伙子怎么那么笨啊？上法院一告就可以了啦。拿户口本还不容易啊。你早就好出来了啦，还在等着扒。你真是个神经病，自己活不了啊，还靠他们啊,神经病
495,1,我欠凤姐一个道歉，我曾经说过她是神经病,神经病
496,0,感觉错过了很多 年轻时在萧山有老头问过我我以为他是神经病 结果后来发现是我有,神经病
497,0,我都不敢跟我朋友说我是男的女的都能谈怕她们觉得我神经病,神经病
498,1,这婆婆是个神经病？,神经病
499,1,   神经病,神经病
500,0,神经病，看得我哭哭哭笑了更想哭,神经病
501,1,    神经病……,神经病
502,1,多少有些神经病,神经病
503,1,父母也是神经病，总比光棍好吧,神经病
504,1,这女人神经病吧,神经病
505,1,这男人！有点神经病的吧,神经病
506,1, 我妈说神经病不想结婚不要找借口,神经病
507,1,这个男的有神经病，和他说那么多干嘛，一脚踹飞他走了就好了,神经病
508,1,.  ̫ . ა              神经病,神经病
509,1,死老太婆真是个神经病啊,神经病
510,1,说上天都是说神经病,神经病
511,1,讨厌所谓的铁t，真的，不是高学历的短发铁t出奇葩的几率差不多占这个类型的70%易怒，嘴臭，还没自知之明。其次就是讨厌绿茶，特别是对我用绿茶手段的我真不吃这套啊，换成男孩子我就可能认了。同理，男的里面神经病我也讨厌,神经病
